name,artist,id,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
Living Proof,Buddy Guy,3HP15OmIwWwYNdwAXHButM,8,blues,0.431,0.768,4,-2.348,0,0.0409,0.182,0.0148,0.154,0.584,98.879,audio_features,spotify:track:3HP15OmIwWwYNdwAXHButM,https://api.spotify.com/v1/tracks/3HP15OmIwWwYNdwAXHButM,https://api.spotify.com/v1/audio-analysis/3HP15OmIwWwYNdwAXHButM,225280,4
This Little Girl of Mine,Ray Charles,3QoFJiEWJ0LnDwch93MdZf,30,blues,0.725,0.345,1,-10.856,1,0.144,0.846,3.87e-06,0.146,0.795,96.636,audio_features,spotify:track:3QoFJiEWJ0LnDwch93MdZf,https://api.spotify.com/v1/tracks/3QoFJiEWJ0LnDwch93MdZf,https://api.spotify.com/v1/audio-analysis/3QoFJiEWJ0LnDwch93MdZf,154733,4
Pay the Band,Buddy Whittington,48yOW2e3ONxgllr7emYL97,0,blues,0.692,0.791,9,-4.895,1,0.0494,0.155,1.46e-06,0.239,0.41,118.14,audio_features,spotify:track:48yOW2e3ONxgllr7emYL97,https://api.spotify.com/v1/tracks/48yOW2e3ONxgllr7emYL97,https://api.spotify.com/v1/audio-analysis/48yOW2e3ONxgllr7emYL97,273427,4
Ice Pick,Albert Collins,4mGVChT7up6vHHFj4gLJUM,0,blues,0.602,0.545,0,-12.577,1,0.0321,0.523,0.692,0.197,0.646,94.667,audio_features,spotify:track:4mGVChT7up6vHHFj4gLJUM,https://api.spotify.com/v1/tracks/4mGVChT7up6vHHFj4gLJUM,https://api.spotify.com/v1/audio-analysis/4mGVChT7up6vHHFj4gLJUM,188933,4
Purple Haze,Jimi Hendrix,4BYGxv4rxSNcTgT3DsFB9o,47,blues,0.529,0.898,2,-5.249,1,0.0786,0.00627,0.728,0.0668,0.434,108.599,audio_features,spotify:track:4BYGxv4rxSNcTgT3DsFB9o,https://api.spotify.com/v1/tracks/4BYGxv4rxSNcTgT3DsFB9o,https://api.spotify.com/v1/audio-analysis/4BYGxv4rxSNcTgT3DsFB9o,171427,4
Easy Rider,Lead Belly,63PwidW2qewf231I6Y2XOr,0,blues,0.569,0.232,1,-11.069,1,0.0589,0.979,0.0359,0.107,0.497,140.874,audio_features,spotify:track:63PwidW2qewf231I6Y2XOr,https://api.spotify.com/v1/tracks/63PwidW2qewf231I6Y2XOr,https://api.spotify.com/v1/audio-analysis/63PwidW2qewf231I6Y2XOr,193080,4
Let the Good Times Roll,Brad Paisley,3BATCDDOqXmGW7dqEIciDU,20,blues,0.55,0.914,9,-5.86,1,0.0566,0.282,0.00199,0.374,0.659,131.739,audio_features,spotify:track:3BATCDDOqXmGW7dqEIciDU,https://api.spotify.com/v1/tracks/3BATCDDOqXmGW7dqEIciDU,https://api.spotify.com/v1/audio-analysis/3BATCDDOqXmGW7dqEIciDU,328840,4
"Shake for Me - Live at Steamboat 1874, Austin, TX - April 1980",Stevie Ray Vaughan,0LFsHodEUTDEvoRlreOaRe,30,blues,0.519,0.841,10,-9.142,0,0.0362,0.00149,0.00177,0.987,0.775,124.388,audio_features,spotify:track:0LFsHodEUTDEvoRlreOaRe,https://api.spotify.com/v1/tracks/0LFsHodEUTDEvoRlreOaRe,https://api.spotify.com/v1/audio-analysis/0LFsHodEUTDEvoRlreOaRe,228800,4
I'm Not the One,The Black Keys,4c15DmbPf9g3HNPipLBBu0,36,blues,0.604,0.406,9,-10.016,0,0.0306,0.543,0.000545,0.0932,0.474,139.897,audio_features,spotify:track:4c15DmbPf9g3HNPipLBBu0,https://api.spotify.com/v1/tracks/4c15DmbPf9g3HNPipLBBu0,https://api.spotify.com/v1/audio-analysis/4c15DmbPf9g3HNPipLBBu0,229213,4
You Don't Know My Mind,Hugh Laurie,3YwHkFhsCB9WARodNJcERE,35,blues,0.694,0.833,0,-5.858,1,0.0393,0.587,0.0,0.256,0.887,133.081,audio_features,spotify:track:3YwHkFhsCB9WARodNJcERE,https://api.spotify.com/v1/tracks/3YwHkFhsCB9WARodNJcERE,https://api.spotify.com/v1/audio-analysis/3YwHkFhsCB9WARodNJcERE,219133,4
Heartbreaker,Joe Bonamassa,7FsTzkfmKjB6GTXFHdsyrt,20,blues,0.404,0.805,2,-4.998,0,0.0339,0.153,0.0674,0.142,0.52,69.958,audio_features,spotify:track:7FsTzkfmKjB6GTXFHdsyrt,https://api.spotify.com/v1/tracks/7FsTzkfmKjB6GTXFHdsyrt,https://api.spotify.com/v1/audio-analysis/7FsTzkfmKjB6GTXFHdsyrt,349293,4
"Shame, Shame, Shame",Jimmy Reed,2uRHKB4BYOF2A6a6PZXKE0,34,blues,0.571,0.498,2,-9.77,1,0.0303,0.965,0.5,0.307,0.9,161.805,audio_features,spotify:track:2uRHKB4BYOF2A6a6PZXKE0,https://api.spotify.com/v1/tracks/2uRHKB4BYOF2A6a6PZXKE0,https://api.spotify.com/v1/audio-analysis/2uRHKB4BYOF2A6a6PZXKE0,169307,4
Before You Accuse Me,Eric Clapton,1tz3ASUgO1go23r8A2TXfb,0,blues,0.639,0.379,2,-13.554,1,0.0623,0.651,0.000334,0.892,0.573,98.517,audio_features,spotify:track:1tz3ASUgO1go23r8A2TXfb,https://api.spotify.com/v1/tracks/1tz3ASUgO1go23r8A2TXfb,https://api.spotify.com/v1/audio-analysis/1tz3ASUgO1go23r8A2TXfb,223947,4
Now You're Gone,Buddy Guy,4e03J3XTZ9SZMlbZ1RhgiK,17,blues,0.415,0.555,9,-7.181,1,0.0338,0.47,0.0127,0.336,0.38,171.272,audio_features,spotify:track:4e03J3XTZ9SZMlbZ1RhgiK,https://api.spotify.com/v1/tracks/4e03J3XTZ9SZMlbZ1RhgiK,https://api.spotify.com/v1/audio-analysis/4e03J3XTZ9SZMlbZ1RhgiK,303013,3
Sweet Little Angel,B.B. King,7JjdBl8XZvcBzK6crOKCoS,0,blues,0.362,0.407,0,-13.347,1,0.0538,0.716,0.0111,0.651,0.32,180.674,audio_features,spotify:track:7JjdBl8XZvcBzK6crOKCoS,https://api.spotify.com/v1/tracks/7JjdBl8XZvcBzK6crOKCoS,https://api.spotify.com/v1/audio-analysis/7JjdBl8XZvcBzK6crOKCoS,356693,3
Walkin' The Boogie,John Lee Hooker,7raDFRvIHLFg9FLku963xk,0,blues,0.466,0.513,10,-15.418,1,0.0704,0.92,0.576,0.101,0.743,166.519,audio_features,spotify:track:7raDFRvIHLFg9FLku963xk,https://api.spotify.com/v1/tracks/7raDFRvIHLFg9FLku963xk,https://api.spotify.com/v1/audio-analysis/7raDFRvIHLFg9FLku963xk,154760,4
Willie The Wimp - Live,Stevie Ray Vaughan,1nwXca4jNGWDpowRQnEiEv,23,blues,0.62,0.88,6,-8.713,1,0.0422,0.00127,0.754,0.911,0.904,136.133,audio_features,spotify:track:1nwXca4jNGWDpowRQnEiEv,https://api.spotify.com/v1/tracks/1nwXca4jNGWDpowRQnEiEv,https://api.spotify.com/v1/audio-analysis/1nwXca4jNGWDpowRQnEiEv,274800,4
Tears in Heaven,Eric Clapton,7utRJ4BeYx85khzP3lKoBX,1,blues,0.498,0.242,9,-12.238,1,0.0257,0.835,0.536,0.133,0.312,153.744,audio_features,spotify:track:7utRJ4BeYx85khzP3lKoBX,https://api.spotify.com/v1/tracks/7utRJ4BeYx85khzP3lKoBX,https://api.spotify.com/v1/audio-analysis/7utRJ4BeYx85khzP3lKoBX,271760,4
Double Crossing Time - Mono,John Mayall & The Bluesbreakers,1xiC0S5ArI50Rnson6KOcE,0,blues,0.581,0.596,0,-3.831,1,0.0242,0.224,0.00979,0.287,0.574,82.253,audio_features,spotify:track:1xiC0S5ArI50Rnson6KOcE,https://api.spotify.com/v1/tracks/1xiC0S5ArI50Rnson6KOcE,https://api.spotify.com/v1/audio-analysis/1xiC0S5ArI50Rnson6KOcE,180693,1
All I Could Do Was Cry,Etta James,63vJRHgZyFTMUaMtkdiD2g,12,blues,0.325,0.348,8,-8.747,1,0.0305,0.683,7.64e-06,0.417,0.612,174.063,audio_features,spotify:track:63vJRHgZyFTMUaMtkdiD2g,https://api.spotify.com/v1/tracks/63vJRHgZyFTMUaMtkdiD2g,https://api.spotify.com/v1/audio-analysis/63vJRHgZyFTMUaMtkdiD2g,175227,3
Brown Eyed Girl,Van Morrison,4B2jOTUZBnlrjLHK1ertFR,0,blues,0.496,0.586,7,-10.991,1,0.0353,0.182,0.0,0.332,0.899,148.882,audio_features,spotify:track:4B2jOTUZBnlrjLHK1ertFR,https://api.spotify.com/v1/tracks/4B2jOTUZBnlrjLHK1ertFR,https://api.spotify.com/v1/audio-analysis/4B2jOTUZBnlrjLHK1ertFR,183520,4
With My Maker I Am One,Eric Bibb,7rphDmPtaLsPMLxxtc7nQY,0,blues,0.791,0.213,3,-11.154,0,0.0479,0.773,2.39e-05,0.12,0.597,97.95,audio_features,spotify:track:7rphDmPtaLsPMLxxtc7nQY,https://api.spotify.com/v1/tracks/7rphDmPtaLsPMLxxtc7nQY,https://api.spotify.com/v1/audio-analysis/7rphDmPtaLsPMLxxtc7nQY,221120,4
Who Do You Love - Single Version,Bo Diddley,3r7CdiIsXkVbmoSauUwkHI,0,blues,0.644,0.911,1,-5.787,1,0.047,0.905,0.0,0.127,0.682,112.681,audio_features,spotify:track:3r7CdiIsXkVbmoSauUwkHI,https://api.spotify.com/v1/tracks/3r7CdiIsXkVbmoSauUwkHI,https://api.spotify.com/v1/audio-analysis/3r7CdiIsXkVbmoSauUwkHI,148200,4
"Texas Flood - Live at Montreux Casino, Montreux, Switzerland - July 1982",Stevie Ray Vaughan,0AE1Ymr9Cjam8BLt5FcTRO,23,blues,0.443,0.515,11,-10.951,1,0.0315,0.000561,0.457,0.778,0.349,80.738,audio_features,spotify:track:0AE1Ymr9Cjam8BLt5FcTRO,https://api.spotify.com/v1/tracks/0AE1Ymr9Cjam8BLt5FcTRO,https://api.spotify.com/v1/audio-analysis/0AE1Ymr9Cjam8BLt5FcTRO,627400,3
Johnny Too Bad,Taj Mahal,2IzMlIwhoCWV3E3JrF9gq1,24,blues,0.664,0.243,7,-19.972,1,0.167,0.424,0.776,0.0308,0.648,146.156,audio_features,spotify:track:2IzMlIwhoCWV3E3JrF9gq1,https://api.spotify.com/v1/tracks/2IzMlIwhoCWV3E3JrF9gq1,https://api.spotify.com/v1/audio-analysis/2IzMlIwhoCWV3E3JrF9gq1,194827,4
Blue on Black,Kenny Wayne Shepherd,7GRq9NUgqhxPGUUksX02fk,56,blues,0.412,0.676,7,-7.341,1,0.0266,0.00596,0.112,0.209,0.557,155.431,audio_features,spotify:track:7GRq9NUgqhxPGUUksX02fk,https://api.spotify.com/v1/tracks/7GRq9NUgqhxPGUUksX02fk,https://api.spotify.com/v1/audio-analysis/7GRq9NUgqhxPGUUksX02fk,333733,4
If I Had Possession Over Judgement Day,Eric Clapton,00u3IsZKQJXlIIHFgLxbU9,0,blues,0.692,0.863,7,-7.665,1,0.0274,0.0448,0.00404,0.372,0.965,115.143,audio_features,spotify:track:00u3IsZKQJXlIIHFgLxbU9,https://api.spotify.com/v1/tracks/00u3IsZKQJXlIIHFgLxbU9,https://api.spotify.com/v1/audio-analysis/00u3IsZKQJXlIIHFgLxbU9,206667,4
I Got My Brand On You,Muddy Waters,0ZWjO72rmu9kEPRw1NJyWb,0,blues,0.426,0.614,5,-7.782,1,0.167,0.848,0.000577,0.948,0.44,69.967,audio_features,spotify:track:0ZWjO72rmu9kEPRw1NJyWb,https://api.spotify.com/v1/tracks/0ZWjO72rmu9kEPRw1NJyWb,https://api.spotify.com/v1/audio-analysis/0ZWjO72rmu9kEPRw1NJyWb,290298,4
Tramp,Buddy Guy,4VoiZxTUVJn7WhKCj9Hg6x,0,blues,0.454,0.776,8,-5.473,0,0.0352,0.017,0.275,0.0958,0.511,82.599,audio_features,spotify:track:4VoiZxTUVJn7WhKCj9Hg6x,https://api.spotify.com/v1/tracks/4VoiZxTUVJn7WhKCj9Hg6x,https://api.spotify.com/v1/audio-analysis/4VoiZxTUVJn7WhKCj9Hg6x,407240,4
Lucille,B.B. King,4TkJOgmgixXZFdFR6awGTO,0,blues,0.596,0.543,3,-7.58,1,0.0586,0.707,0.0,0.0628,0.618,113.471,audio_features,spotify:track:4TkJOgmgixXZFdFR6awGTO,https://api.spotify.com/v1/tracks/4TkJOgmgixXZFdFR6awGTO,https://api.spotify.com/v1/audio-analysis/4TkJOgmgixXZFdFR6awGTO,614722,3
Wall of Denial,Stevie Ray Vaughan,4hnLubxViF8ScCBBWHUGGP,23,blues,0.404,0.779,8,-8.648,1,0.0533,0.00994,0.0228,0.0832,0.678,118.465,audio_features,spotify:track:4hnLubxViF8ScCBBWHUGGP,https://api.spotify.com/v1/tracks/4hnLubxViF8ScCBBWHUGGP,https://api.spotify.com/v1/audio-analysis/4hnLubxViF8ScCBBWHUGGP,336360,4
You Can't Judge A Book By It's Cover,Bo Diddley,6gShaExiRWNcqERHI21bfo,0,blues,0.826,0.33,1,-12.982,1,0.0582,0.224,0.0,0.0657,0.939,114.45,audio_features,spotify:track:6gShaExiRWNcqERHI21bfo,https://api.spotify.com/v1/tracks/6gShaExiRWNcqERHI21bfo,https://api.spotify.com/v1/audio-analysis/6gShaExiRWNcqERHI21bfo,190733,4
Do The Do,Howlin' Wolf,0XwDLrcIlpTZM6MrzCVUXu,0,blues,0.628,0.622,4,-15.114,1,0.0459,0.296,0.0796,0.387,0.816,99.99,audio_features,spotify:track:0XwDLrcIlpTZM6MrzCVUXu,https://api.spotify.com/v1/tracks/0XwDLrcIlpTZM6MrzCVUXu,https://api.spotify.com/v1/audio-analysis/0XwDLrcIlpTZM6MrzCVUXu,143827,4
Shake It Baby,John Lee Hooker,36JcIX87XFWcR9z8LArQmJ,0,blues,0.556,0.47,9,-11.816,0,0.113,0.132,8.72e-06,0.0876,0.862,168.11,audio_features,spotify:track:36JcIX87XFWcR9z8LArQmJ,https://api.spotify.com/v1/tracks/36JcIX87XFWcR9z8LArQmJ,https://api.spotify.com/v1/audio-analysis/36JcIX87XFWcR9z8LArQmJ,262267,3
One Good Man,Janis Joplin,7i6DXHp3L3tV58RbBnqKFd,18,blues,0.3,0.616,9,-10.004,1,0.128,0.0823,0.198,0.752,0.339,177.227,audio_features,spotify:track:7i6DXHp3L3tV58RbBnqKFd,https://api.spotify.com/v1/tracks/7i6DXHp3L3tV58RbBnqKFd,https://api.spotify.com/v1/audio-analysis/7i6DXHp3L3tV58RbBnqKFd,249653,3
My Home Is In The Delta,Muddy Waters,6gNqTbfiinrGDjgrp3vdCR,0,blues,0.485,0.148,4,-14.95,1,0.0472,0.769,0.0145,0.0746,0.383,66.596,audio_features,spotify:track:6gNqTbfiinrGDjgrp3vdCR,https://api.spotify.com/v1/tracks/6gNqTbfiinrGDjgrp3vdCR,https://api.spotify.com/v1/audio-analysis/6gNqTbfiinrGDjgrp3vdCR,241000,4
Working Man,Otis Rush,4Gia17DzXBhYFbYiJj6SyW,48,blues,0.633,0.625,0,-10.951,1,0.0436,0.492,0.000418,0.204,0.841,103.355,audio_features,spotify:track:4Gia17DzXBhYFbYiJj6SyW,https://api.spotify.com/v1/tracks/4Gia17DzXBhYFbYiJj6SyW,https://api.spotify.com/v1/audio-analysis/4Gia17DzXBhYFbYiJj6SyW,147800,4
Release Me,Junior Kimbrough,7dSms9kkYxLxsh5dPPQaKe,0,blues,0.598,0.527,9,-10.374,1,0.0258,0.855,0.00887,0.115,0.469,75.011,audio_features,spotify:track:7dSms9kkYxLxsh5dPPQaKe,https://api.spotify.com/v1/tracks/7dSms9kkYxLxsh5dPPQaKe,https://api.spotify.com/v1/audio-analysis/7dSms9kkYxLxsh5dPPQaKe,321293,4
Digital World,Amaranthe,6vpnMc4RI046H2Pqyf8bp7,0,metal,0.521,0.948,11,-4.612,0,0.118,0.000116,0.0589,0.324,0.59,150.03,audio_features,spotify:track:6vpnMc4RI046H2Pqyf8bp7,https://api.spotify.com/v1/tracks/6vpnMc4RI046H2Pqyf8bp7,https://api.spotify.com/v1/audio-analysis/6vpnMc4RI046H2Pqyf8bp7,197667,4
Runnin' With The Devil,Van Halen,3gLlcZQMvpwgtV9THHXrGp,0,metal,0.432,0.88,1,-5.769,0,0.0656,0.0206,0.000191,0.185,0.527,95.59,audio_features,spotify:track:3gLlcZQMvpwgtV9THHXrGp,https://api.spotify.com/v1/tracks/3gLlcZQMvpwgtV9THHXrGp,https://api.spotify.com/v1/audio-analysis/3gLlcZQMvpwgtV9THHXrGp,216733,4
Holy Diver,Dio,57fqmDaokbxZ3TaB0jp39q,58,metal,0.476,0.901,8,-6.751,1,0.0975,0.0642,0.158,0.0557,0.109,91.955,audio_features,spotify:track:57fqmDaokbxZ3TaB0jp39q,https://api.spotify.com/v1/tracks/57fqmDaokbxZ3TaB0jp39q,https://api.spotify.com/v1/audio-analysis/57fqmDaokbxZ3TaB0jp39q,353787,4
Mother,Danzig,7txxAtOMwLLnQTpKeBL6bp,69,metal,0.365,0.763,11,-9.45,0,0.0591,0.00726,0.000457,0.0865,0.342,148.366,audio_features,spotify:track:7txxAtOMwLLnQTpKeBL6bp,https://api.spotify.com/v1/tracks/7txxAtOMwLLnQTpKeBL6bp,https://api.spotify.com/v1/audio-analysis/7txxAtOMwLLnQTpKeBL6bp,204867,4
Through Oblivion,In Flames,7maIZJnwsPBUWT9yJYyPoe,0,metal,0.52,0.653,1,-5.77,1,0.0623,0.00742,0.00415,0.162,0.601,169.948,audio_features,spotify:track:7maIZJnwsPBUWT9yJYyPoe,https://api.spotify.com/v1/tracks/7maIZJnwsPBUWT9yJYyPoe,https://api.spotify.com/v1/audio-analysis/7maIZJnwsPBUWT9yJYyPoe,217267,4
Visions in My Head,Obituary,66f5dM5SeIs4meV5ZNLcZC,0,metal,0.5,0.89,6,-5.897,0,0.0859,7.71e-06,0.00307,0.112,0.174,130.03,audio_features,spotify:track:66f5dM5SeIs4meV5ZNLcZC,https://api.spotify.com/v1/tracks/66f5dM5SeIs4meV5ZNLcZC,https://api.spotify.com/v1/audio-analysis/66f5dM5SeIs4meV5ZNLcZC,254118,4
Run to the Hills,Iron Maiden,44AxeBXrK9LQlGjXyT2oZQ,0,metal,0.225,0.951,0,-4.654,1,0.0924,0.00837,0.000225,0.219,0.471,173.241,audio_features,spotify:track:44AxeBXrK9LQlGjXyT2oZQ,https://api.spotify.com/v1/tracks/44AxeBXrK9LQlGjXyT2oZQ,https://api.spotify.com/v1/audio-analysis/44AxeBXrK9LQlGjXyT2oZQ,233947,4
Keelhauled,Alestorm,6pKA3P1JERZutikZtZpoUo,0,metal,0.476,0.967,10,-3.255,0,0.16,0.000767,0.0,0.297,0.575,110.057,audio_features,spotify:track:6pKA3P1JERZutikZtZpoUo,https://api.spotify.com/v1/tracks/6pKA3P1JERZutikZtZpoUo,https://api.spotify.com/v1/audio-analysis/6pKA3P1JERZutikZtZpoUo,222253,4
Still Loving You,Scorpions,67JcIsAxt2NKL1q9depQTP,0,metal,0.278,0.536,8,-7.261,0,0.0324,0.24,0.0127,0.163,0.11,105.067,audio_features,spotify:track:67JcIsAxt2NKL1q9depQTP,https://api.spotify.com/v1/tracks/67JcIsAxt2NKL1q9depQTP,https://api.spotify.com/v1/audio-analysis/67JcIsAxt2NKL1q9depQTP,385560,4
Heroes And Tombs,At The Gates,4NyLHJAMsAPkP4RrZGFkoz,0,metal,0.506,0.963,1,-5.815,0,0.0609,1.04e-05,0.104,0.185,0.2,120.009,audio_features,spotify:track:4NyLHJAMsAPkP4RrZGFkoz,https://api.spotify.com/v1/tracks/4NyLHJAMsAPkP4RrZGFkoz,https://api.spotify.com/v1/audio-analysis/4NyLHJAMsAPkP4RrZGFkoz,239307,4
Iron Man,Black Sabbath,15tCpEsBIIZqkWsOAyD89g,0,metal,0.669,0.295,5,-15.359,1,0.0996,0.506,0.902,0.225,0.764,91.33,audio_features,spotify:track:15tCpEsBIIZqkWsOAyD89g,https://api.spotify.com/v1/tracks/15tCpEsBIIZqkWsOAyD89g,https://api.spotify.com/v1/audio-analysis/15tCpEsBIIZqkWsOAyD89g,40133,4
War Eternal,Arch Enemy,0EV08ZFYMYsc8hCwDuC97H,0,metal,0.445,0.98,5,-4.369,0,0.0731,2.45e-05,0.163,0.129,0.285,155.045,audio_features,spotify:track:0EV08ZFYMYsc8hCwDuC97H,https://api.spotify.com/v1/tracks/0EV08ZFYMYsc8hCwDuC97H,https://api.spotify.com/v1/audio-analysis/0EV08ZFYMYsc8hCwDuC97H,256053,4
Feed My Frankenstein,Alice Cooper,1oDATX0oMlqu03e3pclagF,0,metal,0.554,0.914,9,-8.246,0,0.0449,0.00231,7.82e-05,0.118,0.373,101.792,audio_features,spotify:track:1oDATX0oMlqu03e3pclagF,https://api.spotify.com/v1/tracks/1oDATX0oMlqu03e3pclagF,https://api.spotify.com/v1/audio-analysis/1oDATX0oMlqu03e3pclagF,285093,4
Is This Love,Whitesnake,3MDF2PY1B31KWeKhgGJAEM,0,metal,0.489,0.801,0,-6.455,1,0.0283,0.00347,2.74e-06,0.216,0.582,90.247,audio_features,spotify:track:3MDF2PY1B31KWeKhgGJAEM,https://api.spotify.com/v1/tracks/3MDF2PY1B31KWeKhgGJAEM,https://api.spotify.com/v1/audio-analysis/3MDF2PY1B31KWeKhgGJAEM,279200,4
(Don't Fear)The Reaper,Blue Öyster Cult,3eEAv6q0YiHwSXZakEgvoG,0,metal,0.325,0.887,9,-10.817,0,0.062,0.00461,5.59e-05,0.296,0.442,141.333,audio_features,spotify:track:3eEAv6q0YiHwSXZakEgvoG,https://api.spotify.com/v1/tracks/3eEAv6q0YiHwSXZakEgvoG,https://api.spotify.com/v1/audio-analysis/3eEAv6q0YiHwSXZakEgvoG,307800,4
Redneck,Lamb of God,60KqEUtRPr7E0Difa7hfOy,0,metal,0.509,0.996,2,-2.127,1,0.123,4.49e-05,0.000172,0.383,0.0576,130.926,audio_features,spotify:track:60KqEUtRPr7E0Difa7hfOy,https://api.spotify.com/v1/tracks/60KqEUtRPr7E0Difa7hfOy,https://api.spotify.com/v1/audio-analysis/60KqEUtRPr7E0Difa7hfOy,220880,4
Painkiller,Judas Priest,59pBA1HUMol92PIIeJ0h9F,0,metal,0.435,0.987,1,-4.667,0,0.16,0.000195,0.0847,0.268,0.101,103.16,audio_features,spotify:track:59pBA1HUMol92PIIeJ0h9F,https://api.spotify.com/v1/tracks/59pBA1HUMol92PIIeJ0h9F,https://api.spotify.com/v1/audio-analysis/59pBA1HUMol92PIIeJ0h9F,365827,4
You Only Live Once,Suicide Silence,7oaHtCQsAKIFFBCRDty9yn,0,metal,0.609,0.954,6,-4.952,1,0.11,0.000158,0.126,0.138,0.24,119.988,audio_features,spotify:track:7oaHtCQsAKIFFBCRDty9yn,https://api.spotify.com/v1/tracks/7oaHtCQsAKIFFBCRDty9yn,https://api.spotify.com/v1/audio-analysis/7oaHtCQsAKIFFBCRDty9yn,192573,4
Gateways,Dimmu Borgir,1BxN8obIlzutEpzedUX5XJ,0,metal,0.172,0.943,10,-4.377,0,0.107,0.000224,0.000132,0.168,0.15,165.144,audio_features,spotify:track:1BxN8obIlzutEpzedUX5XJ,https://api.spotify.com/v1/tracks/1BxN8obIlzutEpzedUX5XJ,https://api.spotify.com/v1/audio-analysis/1BxN8obIlzutEpzedUX5XJ,310027,5
Love Hurts,Nazareth,4fj8NzcAJfVYelreg3I32V,3,metal,0.34,0.486,10,-14.852,1,0.0405,0.322,4.16e-05,0.101,0.407,175.292,audio_features,spotify:track:4fj8NzcAJfVYelreg3I32V,https://api.spotify.com/v1/tracks/4fj8NzcAJfVYelreg3I32V,https://api.spotify.com/v1/audio-analysis/4fj8NzcAJfVYelreg3I32V,212458,4
Angel Of Death,Slayer,61dTqhd46yMkSWmC5LAh5F,7,metal,0.332,0.994,1,-4.336,1,0.137,0.000119,0.322,0.142,0.0829,106.086,audio_features,spotify:track:61dTqhd46yMkSWmC5LAh5F,https://api.spotify.com/v1/tracks/61dTqhd46yMkSWmC5LAh5F,https://api.spotify.com/v1/audio-analysis/61dTqhd46yMkSWmC5LAh5F,291440,4
Wind Of Change,Scorpions,3ovjw5HZZv43SxTwApooCM,77,metal,0.452,0.524,0,-10.108,1,0.0351,0.315,0.0,0.103,0.246,151.505,audio_features,spotify:track:3ovjw5HZZv43SxTwApooCM,https://api.spotify.com/v1/tracks/3ovjw5HZZv43SxTwApooCM,https://api.spotify.com/v1/audio-analysis/3ovjw5HZZv43SxTwApooCM,312360,4
Angels,Within Temptation,0E4SOtfJAgKXmVrY2CJLnE,0,metal,0.493,0.865,7,-4.71,0,0.0357,0.286,0.0,0.152,0.192,90.979,audio_features,spotify:track:0E4SOtfJAgKXmVrY2CJLnE,https://api.spotify.com/v1/tracks/0E4SOtfJAgKXmVrY2CJLnE,https://api.spotify.com/v1/audio-analysis/0E4SOtfJAgKXmVrY2CJLnE,242440,4
Crazy Train - 2002 Version,Ozzy Osbourne,61nSbxyL6VRPp32AMscxiF,0,metal,0.465,0.902,9,-4.628,1,0.0587,0.0184,0.00114,0.348,0.603,137.272,audio_features,spotify:track:61nSbxyL6VRPp32AMscxiF,https://api.spotify.com/v1/tracks/61nSbxyL6VRPp32AMscxiF,https://api.spotify.com/v1/audio-analysis/61nSbxyL6VRPp32AMscxiF,289467,4
The Trooper,Iron Maiden,2WeSz9FLWE9RRIFDWtD5nc,0,metal,0.285,0.866,4,-6.762,0,0.0674,0.0175,0.0575,0.541,0.62,162.307,audio_features,spotify:track:2WeSz9FLWE9RRIFDWtD5nc,https://api.spotify.com/v1/tracks/2WeSz9FLWE9RRIFDWtD5nc,https://api.spotify.com/v1/audio-analysis/2WeSz9FLWE9RRIFDWtD5nc,250947,4
Enter Sandman,Metallica,1hKdDCpiI9mqz1jVHRKG0E,3,metal,0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,audio_features,spotify:track:1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/tracks/1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/audio-analysis/1hKdDCpiI9mqz1jVHRKG0E,331573,4
Laid to Rest,Lamb of God,0lCwaZYSRy6q0jLmnYiQxi,0,metal,0.359,0.959,1,-3.685,1,0.104,0.000216,0.00343,0.435,0.158,103.038,audio_features,spotify:track:0lCwaZYSRy6q0jLmnYiQxi,https://api.spotify.com/v1/tracks/0lCwaZYSRy6q0jLmnYiQxi,https://api.spotify.com/v1/audio-analysis/0lCwaZYSRy6q0jLmnYiQxi,230227,3
Burnin' For You,Blue Öyster Cult,4jFt5aoh7VQQ9gsEaDkBQD,0,metal,0.53,0.622,9,-11.613,0,0.0327,0.255,0.038,0.101,0.686,134.341,audio_features,spotify:track:4jFt5aoh7VQQ9gsEaDkBQD,https://api.spotify.com/v1/tracks/4jFt5aoh7VQQ9gsEaDkBQD,https://api.spotify.com/v1/audio-analysis/4jFt5aoh7VQQ9gsEaDkBQD,269973,4
Mr. Crowley - 2002 Version,Ozzy Osbourne,5pnLt6PMHoPpbB7Wz3xRfO,0,metal,0.332,0.817,2,-3.555,0,0.0385,0.0305,0.0125,0.437,0.36,108.093,audio_features,spotify:track:5pnLt6PMHoPpbB7Wz3xRfO,https://api.spotify.com/v1/tracks/5pnLt6PMHoPpbB7Wz3xRfO,https://api.spotify.com/v1/audio-analysis/5pnLt6PMHoPpbB7Wz3xRfO,296000,4
